iter	Logloss
251	0.05996623598
252	0.05934559257
253	0.0590540452
254	0.05857856155
255	0.05803750792
256	0.05785916124
257	0.05753310622
258	0.05725068245
259	0.05671535236
260	0.05614907097
261	0.05580750576
262	0.05512759893
263	0.05475577556
264	0.05454131554
265	0.05410617261
266	0.05369992646
267	0.0532937916
268	0.05261570034
269	0.05203490201
270	0.05169971215
271	0.05114680367
272	0.0507594863
273	0.05051838844
274	0.05002926749
275	0.04940142277
276	0.04882506738
277	0.04827904527
278	0.04787636242
279	0.04772161944
280	0.0475056257
281	0.04697051103
282	0.04636924818
283	0.0461535974
284	0.04575346018
285	0.04536116805
286	0.04503225782
287	0.044601256
288	0.04432280453
289	0.04354752327
290	0.04295733733
291	0.04248129733
292	0.0422132412
293	0.04185082895
294	0.04153008281
295	0.04111338783
296	0.04080811549
297	0.04032419858
298	0.03985129657
299	0.03939111594
300	0.03904520951
301	0.03887471363
302	0.0387140855
303	0.03830462923
304	0.03811047206
305	0.03791267689
306	0.03764875215
307	0.03734869485
308	0.0369883585
309	0.03646967073
310	0.03627787149
311	0.03596283465
312	0.03549265369
313	0.03533179439
314	0.0351633122
315	0.03498963036
316	0.03469228978
317	0.03438706619
318	0.03399477463
319	0.03370242627
320	0.03324262956
321	0.0330793257
322	0.03281996408
323	0.03265169328
324	0.03246779568
325	0.03220374409
326	0.03184323479
327	0.03147064598
328	0.03122997973
329	0.03097519218
330	0.03068757618
331	0.03049723587
332	0.02996492958
333	0.02962671023
334	0.02949417191
335	0.02930343919
336	0.02888073718
337	0.02870525045
338	0.02833591857
339	0.02813402264
340	0.0278565886
341	0.02760946606
342	0.0272729485
343	0.02682134613
344	0.02656846979
345	0.02632468921
346	0.02603946877
347	0.0259532896
348	0.02576593428
349	0.02550698791
350	0.02529693338
351	0.02499711407
352	0.02487155203
353	0.02458532089
354	0.02429312792
355	0.0241153263
356	0.02386242107
357	0.02360300499
358	0.02346984713
359	0.02327723247
360	0.02300796732
361	0.02275605919
362	0.02261902293
363	0.0224054225
364	0.02216925142
365	0.02200547829
366	0.02179112853
367	0.02157701108
368	0.02141690477
369	0.02120897087
370	0.02108445021
371	0.02080330094
372	0.02064029495
373	0.02050963822
374	0.02033804695
375	0.02015870344
376	0.02000116
377	0.01980935135
378	0.01968854824
379	0.01955921098
380	0.01939905528
381	0.01920445754
382	0.01906028025
383	0.0188155272
384	0.01872940107
385	0.01862268452
386	0.01848965059
387	0.01841185294
388	0.01830079829
389	0.01807622741
390	0.01793176948
391	0.01772416391
392	0.01763072578
393	0.01748632574
394	0.01719834476
395	0.01694657734
396	0.01682299734
397	0.0166230981
398	0.01655811152
399	0.01649744968
400	0.01622841851
401	0.01608248902
402	0.01587023939
403	0.01574118814
404	0.01557653952
405	0.01544770167
406	0.01523781695
407	0.0151670569
408	0.01499110955
409	0.0149089658
410	0.01467156283
411	0.01449535862
412	0.01433743423
413	0.01425322359
414	0.01415132962
415	0.01407714525
416	0.01396350209
417	0.01385984287
418	0.01376916441
419	0.0136806312
420	0.01349514796
421	0.01335108596
422	0.01327062627
423	0.01319133621
424	0.01312457165
425	0.0129194303
426	0.01275484842
427	0.01265327252
428	0.0124956647
429	0.01241806475
430	0.01233508034
431	0.01223870884
432	0.01212969009
433	0.01203476053
434	0.01187298079
435	0.01178439485
436	0.01173872886
437	0.01165096769
438	0.01159651002
439	0.01144289086
440	0.01137077954
441	0.01127128889
442	0.01117796509
443	0.01097481372
444	0.01090055691
445	0.01072742296
446	0.01063248186
447	0.01057676238
448	0.01053769397
449	0.01037344424
450	0.01031541309
451	0.01022309477
452	0.01013301743
453	0.01009482481
454	0.01000429618
455	0.009966346376
456	0.009832482208
457	0.009760652766
458	0.0096279409
459	0.009549046052
460	0.00949711537
461	0.009451082829
462	0.009393448119
463	0.009311090395
464	0.009289617677
465	0.009211375699
466	0.009137456344
467	0.009052712887
468	0.00897390786
469	0.008865954349
470	0.008821636572
471	0.008753454787
472	0.008646660884
473	0.008571428637
474	0.008470790582
475	0.008436415421
476	0.008349716956
477	0.00827343298
478	0.008221878558
479	0.008206761122
480	0.008176355807
481	0.008096369951
482	0.008034534276
483	0.007989043502
484	0.007950050343
485	0.007851939504
486	0.00779532905
487	0.00772068251
488	0.007654290775
489	0.007599922988
490	0.007506508436
491	0.007426901492
492	0.007355693553
493	0.007312628381
494	0.0072536164
495	0.007226126258
496	0.007170530923
497	0.007099803549
498	0.007068723675
499	0.007047580673
500	0.006999708905
501	0.006925772428
502	0.006844607305
503	0.00681007151
504	0.0067734834
505	0.006674334543
506	0.006612036373
507	0.006570507536
508	0.006498591106
509	0.006472578294
510	0.00643577084
511	0.006363317392
512	0.00631246458
513	0.006262651371
514	0.006191809091
515	0.006151761132
516	0.006124259255
517	0.006090211605
518	0.006053189201
519	0.006035703911
520	0.00598219287
521	0.005955407033
522	0.00589311927
523	0.005842037851
524	0.005805170211
525	0.005778369389
526	0.005743295742
527	0.00568380755
528	0.005614523232
529	0.005582931966
530	0.005556657515
531	0.005539717711
532	0.005487959727
533	0.00542023507
534	0.005403463718
535	0.005369009695
536	0.005324316679
537	0.005259985044
538	0.005238253301
539	0.005185611711
540	0.005158721988
541	0.00512820617
542	0.005108318185
543	0.005041180133
544	0.004996684602
545	0.004917329483
546	0.004899237059
547	0.004875609994
548	0.004831430986
549	0.004782956311
550	0.004749618507
551	0.004730364116
552	0.004678544442
553	0.004634668255
554	0.004579270599
555	0.004554172779
556	0.004519588611
557	0.004503344584
558	0.004474841003
559	0.004459216491
560	0.004447112705
561	0.004423431816
562	0.004343839413
563	0.004317123038
564	0.004290696516
565	0.004271126669
566	0.00425394564
567	0.004228559348
568	0.00420610461
569	0.004190856594
570	0.004152548581
571	0.004137315592
572	0.004121786079
573	0.004099958167
574	0.004053828149
575	0.00401528642
576	0.003994514926
577	0.003944159785
578	0.00392142796
579	0.003903101728
580	0.003865247332
581	0.003851150541
582	0.003822322098
583	0.003805904235
584	0.003785814765
585	0.00375541517
586	0.00373467631
587	0.003689510824
588	0.003667166666
589	0.003636282824
590	0.003605048237
591	0.003571797268
592	0.003539132333
593	0.003498994792
594	0.003481088896
595	0.003464860679
596	0.003445429472
597	0.003428126974
598	0.003408085942
599	0.003382360462
600	0.003360229828
601	0.003348955176
602	0.003330916341
603	0.003297594177
604	0.003255631119
605	0.003215054374
606	0.003184626051
607	0.003161765292
608	0.003143229597
609	0.003129225152
610	0.003105464849
611	0.003077643883
612	0.003050699156
613	0.003032418731
614	0.003015958572
615	0.003005645947
616	0.002970904178
617	0.002937123226
618	0.002908361127
619	0.002876923646
620	0.002860823979
621	0.002840326117
622	0.002816641396
623	0.002804199688
624	0.002773189841
625	0.002758280977
626	0.002736469881
627	0.00272090299
628	0.002707878311
629	0.002689232385
630	0.002678857487
631	0.002666364258
632	0.002655143616
633	0.002646253287
634	0.002634689015
635	0.002602942066
636	0.002588578171
637	0.0025723371
638	0.002553736482
639	0.002544550641
640	0.002527488878
641	0.002520090948
642	0.002502345115
643	0.002490349957
644	0.002465827023
645	0.002433253581
646	0.002412221353
647	0.002384592365
648	0.002360892104
649	0.002340519861
650	0.002321522178
651	0.002300580475
652	0.002290292466
653	0.002273311422
654	0.002242448237
655	0.002225249259
656	0.002200261051
657	0.002183448857
658	0.002175426594
659	0.002164782803
660	0.002146878695
661	0.002134250198
662	0.002116212895
663	0.002102850246
664	0.00209433523
665	0.002083565146
666	0.002071689326
667	0.002056296964
668	0.002045000789
669	0.002030377083
670	0.002021291655
671	0.002015404858
672	0.002002818364
673	0.001995466076
674	0.001973548459
675	0.001959734275
676	0.001953426136
677	0.00194029751
678	0.001929648996
679	0.001915314717
680	0.00190225995
681	0.001887877123
682	0.001879508112
683	0.001864846209
684	0.001850161457
685	0.001835992781
686	0.001825799812
687	0.001820195964
688	0.001809881835
689	0.001803272456
690	0.001790586922
691	0.001779055556
692	0.001769866252
693	0.001763415221
694	0.001748823849
695	0.001737669158
696	0.001730003594
697	0.001719840417
698	0.001708708537
699	0.001696643584
700	0.001687191528
701	0.001668336888
702	0.001651903739
703	0.001638177017
704	0.001624490813
705	0.001616751194
706	0.001607329934
707	0.001596374013
708	0.001582810362
709	0.001575641802
710	0.001568053832
711	0.001554229087
712	0.001541298415
713	0.001530649572
714	0.00152369453
715	0.001503316282
716	0.001487369968
717	0.001480736948
718	0.001474317388
719	0.001466256821
720	0.001458436382
721	0.001434977994
722	0.001430773136
723	0.001415446345
724	0.00140473072
725	0.00139865936
726	0.001393972621
727	0.001384331581
728	0.00137653521
729	0.001367652005
730	0.00136772166
731	0.001361829759
732	0.001353960465
733	0.001341997469
734	0.001330829324
735	0.001323045096
736	0.001310989687
737	0.001300352886
738	0.001290596205
739	0.001281699357
740	0.001275533813
741	0.001275533813
742	0.001267182144
743	0.001258611607
744	0.001251322769
745	0.0012434142
746	0.001236746013
747	0.001236746013
748	0.001236746013
749	0.001231821117
750	0.001223925303
751	0.001218778874
752	0.001207002755
753	0.00119235958
754	0.001192400335
755	0.001192361062
756	0.001180702718
757	0.001175202769
758	0.001168858947
759	0.001155864343
760	0.001144878022
761	0.0011394782
762	0.001126706375
763	0.001121828093
764	0.001115148973
765	0.001115128039
766	0.0011151323
767	0.0011151323
768	0.001107976893
769	0.001102121531
770	0.001096171898
771	0.00108706029
772	0.001081456542
773	0.001069178861
774	0.001059311274
775	0.001052273508
776	0.001043517037
777	0.001043517037
778	0.00104349527
779	0.001036447022
780	0.001031068775
781	0.001026535529
782	0.001020761742
783	0.001010988439
784	0.001011019526
785	0.00100316828
786	0.0009977884202
787	0.0009977884202
788	0.0009977884202
789	0.0009944677891
790	0.000986169972
791	0.0009780702305
792	0.0009779739924
793	0.0009686740153
794	0.0009687030071
795	0.0009687030071
796	0.0009687030071
797	0.0009652109967
798	0.0009652109967
799	0.0009590687284
800	0.0009489853377
801	0.0009489853377
802	0.0009489853377
803	0.0009489935814
804	0.0009390085569
805	0.0009292185183
806	0.0009234457429
807	0.0009132903295
808	0.0009091319138
809	0.0009091319138
810	0.0009091900828
811	0.0009091900828
812	0.0009091900828
813	0.0009091900828
814	0.0009091900828
815	0.0009039448304
816	0.0008967140191
817	0.0008871908056
818	0.00088338339
819	0.0008769394551
820	0.0008693658721
821	0.000863564389
822	0.000863564389
823	0.000863564389
824	0.0008635349341
825	0.0008635349341
826	0.0008576045642
827	0.0008532273305
828	0.0008532273305
829	0.0008532273305
830	0.0008532019511
831	0.0008532019511
832	0.0008532019511
833	0.0008532802198
834	0.0008497382063
835	0.0008436587662
836	0.0008369804819
837	0.0008310250406
838	0.0008310598678
839	0.0008310598678
840	0.0008310598678
841	0.0008253962688
842	0.0008253409712
843	0.0008183817237
844	0.0008114595686
845	0.0008062556709
846	0.000793856166
847	0.0007868099785
848	0.0007810728423
849	0.0007769572651
850	0.0007731368567
851	0.0007731368567
852	0.0007731368567
853	0.0007731368567
854	0.0007731622361
855	0.000765716129
856	0.0007603430504
857	0.0007603430504
858	0.0007603430504
859	0.0007603430504
860	0.0007576625489
861	0.0007491970643
862	0.0007491970643
863	0.0007447321955
864	0.0007447321955
865	0.0007403487096
866	0.0007403487096
867	0.0007403487096
868	0.0007403487096
869	0.0007403487096
870	0.0007403487096
871	0.0007403628813
872	0.0007376923092
873	0.0007346974111
874	0.0007290109825
875	0.0007290115846
876	0.0007264151575
877	0.0007264151575
878	0.0007264151575
879	0.0007264151575
880	0.0007264151575
881	0.0007264151575
882	0.0007264151575
883	0.0007264151575
884	0.0007264151575
885	0.0007264843489
886	0.0007181860523
887	0.0007142397755
888	0.0007085649041
889	0.0007033998923
890	0.0007033998923
891	0.0007033998923
892	0.0007034710394
893	0.0007034710394
894	0.0007033993471
895	0.0007033993471
896	0.0007034231982
897	0.0007034231982
898	0.0007034611748
899	0.0007034611748
900	0.0007034282
901	0.0007034282
902	0.0007034282
903	0.0007034049047
904	0.0007034649261
905	0.0007034638609
906	0.0007034638609
907	0.0007034638609
908	0.0007034876657
909	0.0007005018612
910	0.0006934439615
911	0.0006934439615
912	0.0006934439615
913	0.00069343544
914	0.0006934613752
915	0.0006877277929
916	0.0006841294633
917	0.0006791828859
918	0.0006791828859
919	0.0006791828859
920	0.0006791828859
921	0.0006792069686
922	0.000679190157
923	0.0006725895212
924	0.0006725895212
925	0.0006692150404
926	0.0006692150404
927	0.0006692150404
928	0.0006692603344
929	0.0006692603344
930	0.0006633744633
931	0.0006633744633
932	0.0006633744633
933	0.0006634370782
934	0.0006633150439
935	0.0006549726798
936	0.000646697432
937	0.000646697432
938	0.0006431311925
939	0.0006380045626
940	0.00063418347
941	0.00063418347
942	0.0006342171395
943	0.0006342171395
944	0.0006312471676
945	0.0006283663288
946	0.000624885063
947	0.000624885063
948	0.000624885063
949	0.000624885063
950	0.000624907849
951	0.000624912295
952	0.000624912295
953	0.0006248471328
954	0.0006247764131
955	0.0006247764131
956	0.0006247764131
957	0.0006247764131
958	0.0006190384821
959	0.0006190384821
960	0.0006191148983
961	0.0006143656373
962	0.0006143656373
963	0.0006143631828
964	0.0006143631828
965	0.0006123491523
966	0.0006122141966
967	0.000612373976
968	0.000612373976
969	0.000612306776
970	0.0006122792199
971	0.0006061368618
972	0.0006061368618
973	0.0006061368618
974	0.0006061368618
975	0.0006061368618
976	0.0006060916142
977	0.0006060916142
978	0.0006060916142
979	0.0006060916142
980	0.0006060916142
981	0.0006060916142
982	0.0006060577595
983	0.0006015550046
984	0.0006015550046
985	0.0006015550046
986	0.0005989911502
987	0.0005990526536
988	0.0005915820495
989	0.0005914483906
990	0.0005914987327
991	0.0005914987327
992	0.0005915889038
993	0.0005914702503
994	0.0005915664421
995	0.0005915664421
996	0.0005915664421
997	0.0005914833105
998	0.0005914833105
999	0.0005915060038
